,id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],chi2,uncertainty [nm]
0,1.0,1.0,234.71861790343758,107301.5047165908,88.08954335053512,4191.15027870188,459.10206524215516,89.07294866965384,205.60554201890722,12.89326422113416
1,2.0,1.0,262.3280459156455,47379.40372477906,98.23827040868885,28167.70305486948,428.5165375751002,74.18955424341458,87.7923320860261,2.06353380593048
2,3.0,1.0,271.90567040044397,56816.518979426415,85.81127492198355,7169.849954082627,455.0727251534658,74.86995562643116,133.47310540922442,6.0657929715763705
3,4.0,1.0,278.78748399061567,104451.09029750564,108.88973629670116,8900.10150792153,461.1430308803984,74.22494384843799,124.5345027387882,7.774489650655727
4,5.0,1.0,383.76437189730325,31812.754251612027,111.24082982959887,6808.946425896104,927.8707044509558,101.83495032180815,139.0075280751873,14.449652654462373
5,6.0,1.0,328.65604955095813,33786.298498791824,118.7825457699938,9272.887782265185,375.7669708163188,118.27774381378063,303.68118850045244,14.043545930560924
6,7.0,1.0,341.539856548247,46219.11720272369,95.06278832571577,11148.838197847988,454.74443967449446,68.72753043114852,88.12081279700192,4.42607013643195
7,8.0,1.0,388.46334339265917,50864.78995727329,129.33417563845254,42121.59157800058,390.9545668773242,233.64996092526175,598.9333362373987,7.239916232091898
8,9.0,1.0,349.7374465811634,76838.31623490284,78.25644998825673,4744.107809618674,446.91452563837953,69.32342790120046,139.2932920695163,7.052829809374392
9,10.0,1.0,365.9915995487866,89053.21519688705,80.29143949260865,5926.618161305921,489.31879768936,79.4634613096645,143.0941175782731,6.8030709782449375
10,11.0,1.0,417.80427727842476,81728.12055891355,99.16795824769699,8585.791703234387,410.1574708794365,83.90366240255013,166.03038061461257,7.5486625211461105
11,12.0,1.0,472.0910361080385,5919.829883238075,82.25927054147836,10352.601915856128,465.2757642869377,77.72952102384698,144.14848975566926,4.034874507390452
12,13.0,1.0,464.9449095382549,7263.815517027773,112.82954829256944,7377.670724172361,314.5154794618091,59.92821591059371,111.47162413777883,8.146965901226455
13,14.0,1.0,473.4253777704572,16245.937423981164,99.0227618406152,9718.534351658891,375.98289115221365,56.68650040346236,79.3141220271527,4.561364881007257
14,15.0,1.0,490.0064483357588,48640.533197322,103.90313786201031,29899.120093535264,428.7188917824508,108.76762250566964,170.00627835860683,3.112966535020936
15,16.0,1.0,479.4119115811629,55301.63611402052,92.8523234851442,9378.378270882504,449.46018816344406,77.03792381659392,120.08756481265623,5.5907464600657155
16,17.0,1.0,522.4368621207967,86451.9840101634,93.79125431998091,12692.496517463534,500.4181278870957,85.9683967200952,143.27234788463392,4.708156064903212
17,18.0,1.0,430.5909963805247,97336.12884024867,115.6771765312599,14409.995637311873,480.44033767504936,98.17881325427118,196.26082750555224,7.1530408212490215
18,19.0,1.0,498.41067248533517,100369.31526950776,425.86550293485163,368917.1161185175,1.447469121285681e-06,107.00475240091778,127.72630300251744,4.148440930242035
19,20.0,1.0,533.4058876708956,20367.335410449097,83.6900130423957,4056.219865920244,453.99583508650466,75.01710844755179,143.00113069844542,10.157671119243048
20,21.0,1.0,536.7742512939276,35405.07039540343,98.6234722277046,10514.95443124211,417.79799725396254,63.99035140577956,91.84080644766085,4.7037031696818365
21,22.0,1.0,514.0618412528237,46714.996428435115,94.86072309415012,28639.671856189954,483.24479829971114,124.29067133746052,243.94539974006776,3.0885972605621337
22,23.0,1.0,578.4344462104502,64524.05710567893,98.56878158571844,24477.992084424823,605.9200710653182,95.11636976460743,124.38240494372972,3.003623321726157
23,24.0,1.0,579.8850392943976,118737.89005454445,107.64651382834757,12195.445522084112,505.1982578471144,95.81366607595136,199.05113052431648,7.144848768982679
24,25.0,1.0,542.0978388261873,122218.3108648641,129.2316530380501,10197.756481828064,455.7198139046851,102.59056663055328,240.4437492952337,13.12257649252502
25,26.0,1.0,586.6720168261998,10024.68512422348,88.9968697708758,19971.06188184184,484.6215007473584,90.4930795065015,110.02214378095805,2.862721950999952
26,27.0,1.0,641.6877289192931,19048.460534328497,108.88240398329664,14486.406153748978,376.26611373616765,91.98225947163247,181.2456203851432,5.9223954658665585
27,28.0,1.0,593.8802519743655,23666.87936832435,83.95393425077506,14230.528029323674,469.2692248730344,75.86473089314691,110.80212596851645,3.0081775241034663
28,29.0,1.0,641.9927415135725,58218.535196848126,87.87009510742584,56344.332385225534,684.0102677592054,145.1135349631877,241.16685109396676,1.591257470548114
29,30.0,1.0,589.5080835417759,62727.8673085136,95.27421489682293,18015.71706386288,429.62423129906233,77.08801437803731,116.66026148074344,3.1043108229234933
30,31.0,1.0,605.7443699109929,87654.92332584722,108.92076139925304,16653.980154579884,445.48763853072455,80.67627870706573,118.47716275560019,4.548259793753642
31,32.0,1.0,708.7400737395653,8487.117138159214,88.7278753228787,9261.1425621389,437.6030559895432,75.02075848631438,124.83900613298671,5.045483594576906
32,33.0,1.0,555.3767321672401,31963.82187960528,344.00030067870057,177876.53255648882,150.50969940290602,112.32555888037365,191.5225515327668,5.865306661817106
33,34.0,1.0,670.2588556596343,36291.19539658552,87.95040199793877,10442.943271687904,392.5258747112512,78.1206558465537,158.80469911568127,4.582808749666876
34,35.0,1.0,662.4572323914061,39032.40122588945,98.71360001025795,23258.1637098231,408.05614614328493,93.38312015759271,163.2702588570052,3.111455966164962
35,36.0,1.0,657.4357215708814,43411.782324050415,106.19104480798764,20241.57481707495,450.35694887367106,119.71666678653204,215.2845657235069,5.2388711266850425
36,37.0,1.0,651.5455172141467,43711.80925268681,120.94793311429515,25362.188914477734,372.2130243566288,99.37727604943576,156.81784116323755,4.520881208445887
37,38.0,1.0,697.1187971983162,92757.79125113774,103.9578857587043,19812.877305749586,465.77273954021825,93.28573454769156,177.6350272061075,4.0255088347945085
38,39.0,1.0,670.0018508299493,114244.4802666685,111.15506674061636,17354.556959356778,582.0011683166048,122.30681064357105,238.97351211774898,6.821788237065334
39,40.0,1.0,733.6011267463597,110360.26576833807,127.01894060871858,21579.694111447992,516.7286334959468,113.36107245294887,191.68221098687263,6.645141474523156
40,41.0,1.0,785.8440937263005,127601.55329375836,112.63466848732278,6468.872043898315,544.4176513912005,92.32260379751419,182.70570868598588,14.1443106344345
41,42.0,1.0,750.8222242128807,5731.502277023086,163.02695590285762,16495.07722337314,295.16153956038397,87.0845186572669,166.0309863469592,10.980582805905032
42,43.0,1.0,863.5425519648752,44687.11889681028,135.74380890940378,26180.447179011342,405.66442734370787,202.68429648475987,636.4116660003364,11.120036171811078
43,44.0,1.0,790.8049058027557,48318.538087366906,94.83632351013432,25137.503774352972,528.4390740690286,125.47684679384784,246.6635237502062,3.5422466692062917
44,45.0,1.0,804.111986223806,72537.2705054038,101.58928079248194,20003.416441054098,474.3101183502211,85.54094841587828,126.84255659551552,3.507118870429725
45,46.0,1.0,795.6130705194356,74093.98824042571,98.4598440507719,12974.293478431377,448.53452360735474,78.40288400270721,121.50471548105878,4.637511327460044
46,47.0,1.0,770.8940311966247,82568.5555651047,99.97923115713934,8381.442045674845,382.75392792275164,70.86950963491094,128.7096065131963,6.662578957705665
47,48.0,1.0,807.4494862439343,96297.49472320646,137.9853781479187,29007.564725073316,464.4040035636043,111.37898271889576,188.293521772821,5.740731422029062
48,49.0,1.0,875.3592445769272,40869.518532167385,108.24280019517431,30600.03713283623,554.5530299406273,143.29475934273538,256.0152031847176,4.310458800548711
49,50.0,1.0,888.6099360724721,59422.02347520674,91.9818461225085,7869.90102753985,436.50551055257733,65.9915490535403,105.50020750778572,5.614771520327007
50,51.0,1.0,873.5211303318744,63668.69608329764,118.52090176748558,30785.231096200805,439.59202585481387,133.02457516927785,233.6037126292927,4.767095541412402
51,52.0,1.0,844.6516165423941,80044.01905374309,94.68181562828887,14021.348573511728,476.4300671504376,75.5984981605247,108.3680834435442,3.8441569729530842
52,53.0,1.0,855.7924989386936,85519.29717566131,119.30206812643092,7336.6789121057445,390.0827570128786,68.43361151350621,121.91399018866295,10.414573908638907
53,54.0,1.0,807.7226863959191,127516.10741650967,171.69499344117202,20162.008137654677,361.0514531836574,97.87151487968778,203.31843999049119,11.188690850801406
54,55.0,1.0,898.874740735389,20546.38872600916,86.81341811217968,5498.959602971572,387.0095521947172,70.41155215071605,153.14871335718522,7.595586254666093
55,56.0,1.0,949.5542407968553,35778.303258968765,86.91495889939604,10436.112454466187,441.53971287128905,72.33614197824093,117.54486199896795,4.161705848177564
56,57.0,1.0,935.5422317955428,64575.476937504405,107.67390742706046,32504.447980323297,489.13332177555884,136.69122780941083,233.919149219198,3.837637798186305
57,58.0,1.0,939.9018934961812,68488.88391866075,98.94444351144095,21983.297356605595,426.7449797148575,97.60155333436957,169.12902964721448,3.445936421263485
58,59.0,1.0,916.3959727879133,71629.48977434823,110.51297858566488,24904.47510241012,409.752862182844,86.16360716571467,123.42892855311764,3.3601296096228204
59,60.0,1.0,914.8874894087836,78613.33263465864,91.22288061777165,13188.286393846722,539.1994248473114,86.1652515156894,135.13361424088956,4.3028914451390525
60,61.0,1.0,950.367532448862,106767.24257807633,97.3385175507737,12549.5736670517,608.6793777050392,87.40056518845644,127.61544340540094,5.20452723791914
61,62.0,1.0,1012.1223017384098,9309.243508387619,83.557863826862,10226.313443932913,503.09295567727617,69.28454564649542,96.88480398611618,3.7728488101960833
62,63.0,1.0,1011.8288711900324,31149.111128335713,89.3642160395942,28654.515821110705,511.99918486987434,103.089134745441,147.57508340017972,2.29728394224752
63,64.0,1.0,1029.8132848438524,34970.841324727364,78.63129903303366,4978.719729560912,438.65245656896485,60.827519846599806,95.51938305207456,5.981934811509852
