,id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],chi2,uncertainty [nm]
0,1.0,1.0,223.17742056465997,38033.169939946725,115.96665403859319,19268.72828083088,340.50059237882687,79.85799980168055,121.9092275473599,4.413891922924575
1,2.0,1.0,258.19598515535444,63251.39021742503,108.45926709003477,19200.807871279056,456.83299956422735,91.37854090961292,135.4709434523023,4.423172272890576
2,3.0,1.0,227.4772920385054,68292.19958492811,109.8367445914813,9712.072764572944,464.3453079685994,79.29901726960854,132.3995901415285,7.739170911567898
3,4.0,1.0,201.4573018645821,91619.94407388972,134.95067052795778,15112.919908513166,393.18397327658295,81.7989704509503,151.6324651933501,7.741154343216124
4,5.0,1.0,319.8011799241245,12069.376397345157,163.13681424359453,25994.85263871917,335.7183794259325,82.91290084659961,121.90019068859505,6.675931362579068
5,6.0,1.0,302.52553835263575,51741.38570756162,96.3457767237975,23923.86921322335,565.9605532937043,82.01170914657241,104.00876196721501,2.553334156532609
6,7.0,1.0,288.2579486564564,57335.59147755696,109.25544568370027,18615.996423335524,440.22208469265945,76.25182199598015,108.21970493404228,3.886079131066922
7,8.0,1.0,236.73852337313045,64376.69446302713,114.10807090682064,12815.39959788744,380.98267987906485,65.8300626374275,99.75774874119956,5.297956499449062
8,9.0,1.0,295.60193541587984,90133.6208505127,116.12058460539758,18521.90247037941,586.2677832703749,85.82093154067233,103.62884677701004,4.9323707268183306
9,10.0,1.0,354.88178295141086,104757.8232283062,148.37655930997047,26201.454175170195,442.10128641666563,100.47461545721256,166.7321338532971,6.626496180894116
10,11.0,1.0,354.12386340342835,4237.681904983881,99.3074735228941,18362.423911561786,449.6458626237066,82.59979612562152,104.01085535540173,3.5277436085404053
11,12.0,1.0,339.39089784471537,18915.61542390613,109.1469033363668,12772.606673513716,404.53037487896006,84.48290261754119,143.58460403270269,6.202389868971161
12,13.0,1.0,340.75069924512223,25955.609408154247,110.91900275367658,13814.025185265002,446.38261635498617,125.15418027106512,280.2448270910615,8.716265441472157
13,14.0,1.0,323.42768155496657,82722.79311614117,157.17076818133822,23769.330562849704,375.7780260859762,67.60699966470665,96.069854335402,5.5567290569765415
14,15.0,1.0,344.2791357297071,96914.94481346008,101.64409073685566,9718.718810367429,671.6344340315003,72.89779210267174,88.43495202419105,6.113762490879117
15,16.0,1.0,385.31576573476633,20533.92415174044,201.9524625077642,68138.15049881334,1.3380965393363669e-08,108.92865004346152,211.64211896447148,5.1269056187352735
16,17.0,1.0,486.2961684330055,34747.740774264734,141.7996155684239,34898.66099880956,456.97883944149316,144.81203945729038,253.70933104568948,6.529976265790455
17,18.0,1.0,389.8226929875145,52307.039942943215,114.91495891469364,28394.973689283263,410.63501833598195,102.05807778821439,157.35236515216738,3.753219688375166
18,19.0,1.0,398.2421020969262,77002.43102453719,120.24828722144629,40020.048462616876,496.2991891460358,104.8976938130031,128.4655090293392,3.0079617635780984
19,20.0,1.0,446.4738960696097,82202.11413336196,110.04314325059296,33733.55477251156,517.0685519775883,107.35248209242224,137.3025462645027,3.056288981570618
20,21.0,1.0,414.53109482128457,86488.37317044723,120.448052490568,12438.82144215295,404.5911681402063,62.18380763239605,77.22335956842821,5.742073216388725
21,22.0,1.0,457.71606910369485,96573.40910542187,124.75855237417416,8596.953554413203,551.4183603422379,80.33031597385289,122.37816440661598,11.385664657284726
22,23.0,1.0,554.2390356352295,5756.193559795936,150.99528230208304,47014.36952713915,548.0328514413613,217.68852806634465,468.19099046160295,8.235197367969612
23,24.0,1.0,488.0744666860109,41357.28404808341,127.71078346167477,16783.35715663375,359.3054108070045,69.58434590737004,99.23706213991926,5.349491921651358
24,25.0,1.0,447.4333314844806,42339.21848481542,115.90437566799031,68087.12174490673,359.85128876622224,149.84030202775654,171.47671042885102,2.3414857080978697
25,26.0,1.0,454.43796529686864,80148.37153404237,133.10563358785754,9908.177168920645,417.90131626893236,81.46381998856083,154.78977247105362,11.402252526253882
26,27.0,1.0,501.7815331192618,97503.51250856265,116.21943760005071,12824.041632220225,695.6875219861856,120.04805911049488,200.7044995495434,9.882420448139241
27,28.0,1.0,572.6496484642194,19573.12202449913,99.01157224021645,18526.9646354331,432.771661624794,88.08143558201479,139.27944591037243,3.6973757858827967
28,29.0,1.0,533.0303096764807,21338.71632218001,114.63965648378107,39305.64978313955,406.3241493429348,103.7944170421523,129.4075110097768,2.7603023329549923
